,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
5643,PU-5644,台北市,中山區,中山北路一段,-1.2529552086897224,,9,10,商業用,鋼筋混凝土造,華廈(10層含以下有電梯),21.166666666666668,-1.394472924526378,-0.8193256863726953,0.0,302701,2771489,,-1.684759360978214,-1.6420771089734696,0.1871454975187421,25.050646563601727,121.52231190349646,247,124,754,2,11,0,7,2,47,11,249,72,3
5644,PU-5645,台北市,大安區,金山南路二段,1.478026508258953,住,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.5,0.5514880534394556,-0.8193256863726953,0.0,303124,2769610,,1.3880059965950933,0.8406385226250045,-0.4384519028208025,25.033668248159294,121.52643163062126,153,58,643,4,13,13,7,0,46,7,201,60,1
5645,PU-5646,新北市,新莊區,自信街,-0.0936242450336201,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.41666666666666,-0.7590336444465988,-0.8193256863726953,0.0,295846,2771301,,-0.3673345524513415,0.1700493520283029,-0.4384519028208025,25.049172641855595,121.45436855686151,108,82,559,1,7,0,1,0,43,4,165,26,0
5646,PU-5647,高雄市,鳳山區,和德街,-0.4628278244458065,,24,25,集合住宅,其他,住宅大樓(11層含以上有電梯),1.9166666666666667,-0.2850396064124056,0.3624487364831675,1.0,184127,2502143,,-0.8377827930741005,0.5693314536049651,0.2917675883605085,22.618155078200648,120.35921131468874,34,15,150,0,6,0,2,0,20,3,56,12,0
5647,PU-5648,台南市,安平區,永華五街,-0.54158580711302,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.416666666666668,-0.6877909041844898,-0.3497055235646139,1.0,165851,2543620,,-0.6581468142434017,-0.6524035238689233,-0.4384519028208025,22.991885266245035,120.17920122066111,33,22,105,2,3,0,0,0,3,1,64,5,0
5648,PU-5649,桃園市,中壢區,中央西路二段,0.6666774887708656,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),29.08333333333333,0.1539075997186535,-0.8193256863726953,0.0,271600,2761215,,0.7642306685294381,0.2724293780736011,-0.4384519028208025,24.958653702893077,121.21391666434974,75,53,286,2,7,0,0,0,13,3,112,25,5
5649,PU-5650,台北市,信義區,松仁路,0.8964143079090694,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.5,-0.1563430433582729,-0.8193256863726953,0.0,307393,2768926,,0.6632384725569037,-0.1319717248053257,-0.4384519028208025,25.02733730026885,121.56870518579001,93,38,292,4,9,4,2,0,32,4,58,20,1
5650,PU-5651,台中市,大里區,長興一街,-0.366477274396109,,15,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,0.0504907186930113,0.7579183472689203,1.0,217319,2666056,,-0.2190995085028591,0.1103276701685459,-0.4384519028208025,24.09928354878467,120.67853832016078,25,16,82,2,2,0,0,0,19,1,27,9,1
5651,PU-5652,台北市,中山區,農安街,-1.2310846672716067,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.5,-1.1623594804466033,-0.4006840280799648,1.0,302834,2773114,,-1.3953615557123795,-1.0858123007940177,-0.4384519028208025,25.065312314909548,121.52369234919301,163,100,746,4,12,4,5,0,54,4,165,39,3
5652,PU-5653,桃園市,楊梅區,文化街,0.2196292020473874,,8,14,國民住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.416666666666668,0.6164108731944422,-0.8193256863726953,0.0,268671,2755956,,0.1014163403399466,-0.2804227625710075,-0.4384519028208025,24.911212108033244,121.1848384611092,28,19,61,2,2,0,0,1,5,2,30,3,1
5653,PU-5654,台北市,大同區,迪化街二段,-0.1563999089722109,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.916666666666664,-0.7532882621673965,-0.8193256863726953,0.0,301436,2773351,,-0.4776621614969673,-0.4681194769873871,-0.2420185894036076,25.067500163909646,121.5098446223167,75,55,596,2,19,0,1,0,29,4,93,19,1
5654,PU-5655,新北市,林口區,文化三路一段,-0.0374578106444597,,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),15.666666666666666,-0.2563126950163938,-0.8193256863726953,1.0,286614,2773770,,-0.5574375095761125,-0.2616530911293697,-0.0135581053205656,25.07171476663416,121.36293973640345,55,32,540,1,2,0,1,0,33,1,38,11,0
5655,PU-5656,台北市,中正區,衡陽路,-0.5972475367002237,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.333333333333333,1.0846595289494334,1.111678272542113,3.0,301779,2770565,,0.7342441901734474,-0.5602615004281553,0.0504962360111284,25.04233657517543,121.51313966673861,256,85,1139,1,9,4,8,2,49,17,121,57,2
5656,PU-5657,新北市,汐止區,忠孝東路,0.3062461594879238,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.83333333333333,0.5894075764821914,-0.8193256863726953,0.0,317266,2774346,,1.0751282129939077,0.5369111120239538,-0.4384519028208025,25.07586099189479,121.6667962015924,40,31,345,0,2,0,0,2,22,3,26,4,1
5657,PU-5658,高雄市,三民區,同盟三路,-0.8606553761975262,,21,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.25,0.61009095268732,-0.8193256863726953,0.0,176458,2504599,,1.1158645609492155,-0.0176473623880764,-0.4384519028208025,22.64001863193449,120.28449950510712,16,11,114,1,4,0,3,2,26,3,31,4,0
5658,PU-5659,新北市,三重區,正義北路,-0.7559171130105514,住,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.583333333333336,-1.5541945518882032,-0.8193256863726953,0.0,299988,2773341,,-1.4751369037915247,-0.959543602004817,-0.4384519028208025,25.067458477126852,121.49549180353296,139,99,657,4,6,0,3,0,41,4,179,40,1
5659,PU-5660,新北市,中和區,保健路,0.1410394543141593,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),50.083333333333336,-0.9003700485149765,-0.8193256863726953,0.0,301173,2765651,,-0.719534227481609,0.9054792057870262,-0.4384519028208025,24.99799358732909,121.50695204245552,132,94,811,2,8,0,4,0,31,4,229,37,2
5660,PU-5661,台北市,內湖區,康寧路三段,1.3519224084558192,,3,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.25,0.4819689278611074,-0.8193256863726953,0.0,311614,2774011,,0.5039706677038588,0.0488996545413672,-0.3316946672679792,25.073077794504897,121.61075653145375,60,33,487,2,6,0,2,0,21,2,59,14,1
5661,PU-5662,台南市,永康區,中華路,-0.7157570309120119,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.916666666666668,-1.0256193822015878,-0.8193256863726953,0.0,170793,2546273,,-1.1218056635402762,-0.4339928016389545,-0.4384519028208025,23.01608400219083,120.22726616583859,58,34,78,3,0,0,0,1,0,1,76,10,3
5662,PU-5663,新北市,中和區,中原二街,0.072688003992049,,18,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.75,-0.2482691598255106,0.8892266164751271,1.0,299036,2767250,,-0.652771879443743,0.4225867496067045,-0.4384519028208025,25.012500072446183,121.48583896227024,68,37,155,1,0,0,1,0,25,0,39,20,1
5663,PU-5664,新北市,永和區,民生路,-0.298991032305924,住,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.583333333333336,-0.8733667518027256,-0.8193256863726953,0.0,302728,2765628,四層66.42、陽台8.76平方公尺,-0.2536122477427728,-1.6420771089734696,-0.4384519028208025,24.997732653491823,121.52235547875729,75,62,591,2,4,0,2,0,34,3,127,11,2
5664,PU-5665,台北市,大同區,迪化街二段,-0.0763681475191069,,5,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),44.0,-0.9055408925662584,-0.8193256863726953,0.0,301441,2773438,,-0.5014250311375638,-0.459587808150279,-0.4384519028208025,25.068285424589472,121.50989743344485,74,56,558,2,19,0,1,0,29,4,84,17,1
5665,PU-5666,新北市,汐止區,龍安路,-0.5561501456837651,,14,18,住家用,鋼骨造,住宅大樓(11層含以上有電梯),28.75,0.8640368494280635,0.2496781052825426,1.0,316014,2772973,,1.0284511476284504,1.4327363399203104,-0.4384519028208025,25.063521182691964,121.65432012900335,62,37,504,3,4,0,0,1,27,1,56,16,1
5666,PU-5667,新竹市,新竹市,埔頂三路,-0.3263412258595674,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.5,-0.0040904129594108,0.7038502364193054,1.0,250909,2742849,,-0.20552072585109,-0.2514150885248398,0.0013879076568296,24.792989011202046,121.00899034533674,36,18,52,2,2,0,0,0,4,1,23,5,1
5667,PU-5668,新北市,新莊區,頭前路,0.6641779983230817,,8,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.166666666666666,0.7548745861232189,2.6765638808466736,2.0,296577,2771621,,0.6570148638415095,-0.0585993728061956,0.8255537661246255,25.052039274718982,121.4616239550673,92,66,358,1,5,0,1,0,40,3,91,20,0
5668,PU-5669,新北市,蘆洲區,民族路,-0.0553868478949149,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.583333333333336,-0.8515342991417566,-0.8193256863726953,0.0,298021,2775127,,-0.3438545741159903,-0.881052248703422,-0.4384519028208025,25.083646232764746,121.47605735797457,111,79,744,2,6,0,2,0,38,5,139,28,3
5669,PU-5670,桃園市,中壢區,莊敬路,0.6150053304753182,,3,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.416666666666666,1.0513363117300598,0.345455901644717,1.0,275751,2761727,,0.8490980601029966,0.4259994171415477,0.4262817051570668,24.963211497958618,121.25503552688056,46,32,146,0,4,0,0,0,9,3,39,3,0
5670,PU-5671,台南市,永康區,中華二路,-1.0373501240063008,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.416666666666666,-0.6475732282300732,-0.8193256863726953,0.0,171356,2545378,,-0.8004411407817348,-0.3606204496398243,-0.4384519028208025,23.008028947414765,120.23280404868238,39,31,62,2,3,0,0,0,0,1,87,8,3
5671,PU-5672,台中市,北屯區,河北二街,-0.4683074765813343,,9,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),15.25,-0.1609393491816348,-0.1859563878486381,1.0,217763,2674846,,-0.3345191610428989,-0.9390675967957576,0.4476331522676308,24.178660000529035,120.68270979916882,51,35,208,2,4,0,0,0,36,1,120,19,1
5672,PU-5673,高雄市,楠梓區,德富街,-0.2275392524860809,,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.0833333333333333,-0.3401952762927477,0.1183698360763357,1.0,177900,2514414,,-0.6821925751892433,0.0727883272852702,-0.4384519028208025,22.72871413308509,120.29807695305834,29,17,109,2,3,0,0,0,21,1,32,2,2
5673,PU-5674,台北市,文山區,木新路三段,0.964741724669182,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.416666666666666,0.4331331784878872,-0.1396122928346827,1.0,306345,2763934,,0.0991532098979851,-0.0551867052713521,0.3067136013379039,24.982309159263835,121.55811731220061,59,40,598,3,9,0,0,0,23,3,60,10,3
5674,PU-5675,高雄市,楠梓區,秀群路,0.1084980113689633,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.916666666666668,0.0194656543853189,-0.8193256863726953,0.0,177994,2513108,,0.0380486879650227,0.1222720065404973,-0.4384519028208025,22.7169244825599,120.29905211195302,45,12,192,0,5,0,2,0,30,3,55,9,0
5675,PU-5676,新北市,板橋區,三民路二段,0.2590682772859887,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.16666666666666,-0.6090791669594177,-0.8193256863726953,0.0,298353,2767305,,-0.0521936384081943,-0.2599467573619481,-0.4384519028208025,25.013018569077207,121.47907404818686,108,61,314,3,2,0,2,0,41,4,93,32,3
5676,PU-5677,台北市,中山區,新生北路三段,-1.128437323978452,,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.33333333333333,-1.2881833523611346,-0.8193256863726953,0.0,303191,2773285,,-1.522096860462227,-0.6114515134508042,-0.4384519028208025,25.06684356635762,121.52723743495993,138,84,647,2,5,4,4,0,45,5,125,33,2
5677,PU-5678,高雄市,三民區,覺民路,-0.7843968839780973,,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.25,0.0855375505961459,-0.0330208743025853,1.0,180956,2504745,,-0.2513491173008113,0.1444543455169787,-0.4384519028208025,22.64152638590261,120.32825238358699,51,34,221,2,6,0,0,1,25,2,109,15,3
5678,PU-5679,台北市,文山區,羅斯福路五段,1.1351396792344994,商,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),51.0,-0.5223238945434623,-0.8193256863726953,0.0,304335,2766751,,0.3183939714630112,-1.6420771089734696,-0.4384519028208025,25.007814327134707,121.53831902597263,58,21,490,2,4,5,2,0,40,6,32,6,0
5679,PU-5680,新北市,板橋區,僑中二街,0.0052257954638621,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.583333333333336,-0.5010659801104136,-0.8193256863726953,0.0,294878,2766546,,0.0796337098360663,0.0028286428209833,-0.4384519028208025,25.006273174734204,121.44462046365933,37,30,128,2,1,6,0,1,22,2,18,2,1
5680,PU-5681,桃園市,中壢區,忠孝路,-0.5598993813554419,,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),17.666666666666668,-0.5016405183383337,0.6961262205836465,1.0,275669,2763656,,-0.633818161992315,-1.2496203424664944,-0.4384519028208025,24.980628530226813,121.25425920459502,36,26,60,1,3,0,0,1,8,1,43,7,1
5681,PU-5682,新北市,三重區,三和路四段,-0.0050846026332494,,2,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),41.583333333333336,-0.7733971001446048,-0.8193256863726953,0.0,298514,2774666,,-0.2932170304771003,-0.4203421314995814,-0.4384519028208025,25.07946858288809,121.48092832894544,112,83,688,2,4,0,2,0,44,3,133,28,1
5682,PU-5683,桃園市,桃園區,春日路,-0.5465607544465912,,8,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.08333333333333,-0.0707368473981579,-0.8193256863726953,0.0,281500,2766994,,-0.0380490731459346,0.3065560534220336,-0.4384519028208025,25.010654975434644,121.31209251029189,57,46,164,3,6,0,0,0,14,1,72,10,0
5683,PU-5684,台北市,松山區,南京東路四段,1.0745270358757222,,2,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),58.583333333333336,-0.5027895947941741,-0.8193256863726953,0.0,305961,2771733,,0.3500777976504727,-1.6420771089734696,-0.4384519028208025,25.052732252019847,121.55463003895247,152,86,605,5,7,0,1,0,42,4,191,60,2
5684,PU-5685,台南市,永康區,中華路,-0.9076169563414797,,11,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.583333333333334,0.2492809455534124,-0.3373470982275591,1.0,171535,2544395,,0.0451209705961526,-0.5704995030326849,-0.4384519028208025,22.99916098336157,120.23460018819212,39,22,105,1,6,0,0,0,2,2,73,12,1
5685,PU-5686,台中市,西屯區,皇城街,0.7222671176720756,,14,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.25,1.4914325943169593,-0.8193256863726953,1.0,215566,2674352,,0.7817699294546403,0.6597671432783114,-0.4384519028208025,24.17415304226099,120.66109805968048,40,31,211,1,5,0,0,0,40,1,60,10,1
5686,PU-5687,台北市,士林區,天母北路,0.674824866288164,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36.333333333333336,0.7336166716901704,-0.8193256863726953,0.0,303031,2779046,,1.5956482146450663,0.9174235421589776,-0.0946936043407115,25.11885885257164,121.5258738110819,90,49,544,1,7,6,0,0,18,4,113,21,1
5687,PU-5688,台中市,太平區,立智街,-0.1682484550371897,,11,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.166666666666667,0.7468310509323353,0.5277426753662753,1.0,220997,2672562,,0.5427267765224506,-0.0603057065736172,0.0739828278327494,24.158100065366856,120.71458571820367,35,30,92,3,7,0,0,0,21,1,58,3,1
5688,PU-5689,新北市,淡水區,民權路,1.721294222801991,,25,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,3.609755040658863,2.51435954829783,2.0,296418,2780634,,3.0270782191857526,1.6955117401032416,2.7728057426081234,25.133413324708517,121.46035252072575,35,21,281,0,1,13,1,0,8,3,21,5,0
5689,PU-5690,新北市,土城區,大安路,-0.523608702738569,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.41666666666666,-0.8187856201503031,-0.8193256863726953,0.0,293745,2762060,,-0.4793595093284385,0.2553660403993845,-0.4384519028208025,24.965806068645712,121.43325377632388,30,18,185,1,0,0,1,0,15,0,5,6,0
5690,PU-5691,金門縣,金城鎮,庵前,0.0582438332312935,,3,3,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),6.25,-1.35023348097652,-0.8193256863726953,0.0,-21919,2703934,,-1.218837381239378,-1.099462970933391,-0.4384519028208025,24.417876875528524,118.31927582005797,0,0,0,0,1,0,0,0,0,0,0,0,0
5691,PU-5692,新北市,新店區,啟文路,1.2130084201077893,,9,10,集合住宅,其他,華廈(10層含以下有電梯),0.1666666666666666,0.6301997906645278,0.246588498948279,1.0,303247,2763511,,0.2533289712566161,0.4055234119324882,-0.4384519028208025,24.97860220956473,121.52741528482252,39,22,293,0,0,2,2,0,28,2,22,4,2
5692,PU-5693,台北市,大同區,昌吉街,0.0103930112934168,,2,7,其他,鋼筋混凝土造,華廈(10層含以下有電梯),33.5,-0.2856141446403257,-0.8193256863726953,0.0,301877,2773139,,0.085857318551461,0.2775483793758659,-0.4384519028208025,25.065571166400193,121.51420778014051,111,65,751,4,19,4,4,0,43,4,125,30,4
5693,PU-5694,新北市,淡水區,沙崙路,-0.7543789650426839,,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.08333333333333,-0.1603648109537145,-0.8193256863726953,0.0,292830,2786321,,0.1449816013477064,-0.3094304366171754,-0.4384519028208025,25.18486148834042,121.4249470189011,19,14,297,0,1,8,4,0,16,0,4,0,0
5694,PU-5695,高雄市,鼓山區,明誠四路,-0.335858516410747,,27,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,2.953632384373955,0.7780007884416342,2.0,177106,2506923,,1.9467163244543533,4.777150524066708,1.124474025672531,22.66103337594555,120.29069581981356,52,37,192,2,4,0,3,1,42,3,97,9,1
5695,PU-5696,新竹市,新竹市,水利路,0.3427531401627778,農,6,6,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),2.583333333333333,0.0826648594565447,-0.8193256863726953,1.0,250564,2744028,,-0.7662112928470661,-0.8981155863776382,-0.4384519028208025,24.803633928154667,121.0055786442777,17,7,34,1,4,0,0,1,3,0,7,2,1
5696,PU-5697,新北市,樹林區,學成路,3.228150492948148,,4,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.0,2.727838860801304,2.9021051432479235,2.0,288673,2759983,,2.269778195044365,1.1682546059699574,3.4218897347692883,24.947192107207457,121.38296323602908,32,26,431,3,2,0,0,0,24,0,34,8,1
5697,PU-5698,基隆市,中正區,新豐街,0.0947988810301437,,9,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.416666666666668,-0.1178489820876171,0.7764559852745024,1.0,329100,2781018,,0.0086279922195227,0.2314773676554819,-0.4384519028208025,25.135518536259575,121.78448077348048,15,15,72,1,2,0,0,0,0,1,12,2,1
5698,PU-5699,桃園市,桃園區,中正路,3.261268741381294,,4,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.833333333333334,5.558588709764298,2.9577180572646697,3.0,279766,2768572,,5.6820131189119065,2.68689165897521,1.397772548687758,25.024936600120668,121.29494678140676,45,29,149,1,4,0,0,0,10,1,55,8,0
5699,PU-5700,新北市,蘆洲區,長安街,0.7088323565152332,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.0,-0.2149459426061367,-0.8193256863726953,0.0,296110,2775399,,0.5084969285877822,0.2297710338880603,-0.4384519028208025,25.086161409098466,121.45712221938707,55,42,378,2,14,0,1,0,27,1,73,9,0
5700,PU-5701,台中市,南屯區,大業路,-0.365395764106202,,12,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333333333,0.4865652336844691,2.281094270060921,1.0,212992,2672086,,0.4018469065103434,0.4601260924899805,-0.0434501312753563,24.153634470971497,120.63582297668651,38,24,172,2,3,0,0,0,38,2,87,10,1
5701,PU-5702,台北市,松山區,三民路,0.232198754972304,,5,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.666666666666668,-0.2321820894437439,-0.8193256863726953,0.0,306884,2772088,,-0.3107562914023025,-0.375977453546619,-0.4384519028208025,25.055902709380252,121.5637922158527,120,76,597,7,3,0,1,0,35,3,145,39,2
5702,PU-5703,基隆市,信義區,中興路,1.5584428067040237,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.66666666666666,-0.0701623091702378,-0.8193256863726953,0.0,326048,2780220,,0.5882722766669269,1.1648419384351143,-0.4384519028208025,25.12847179374811,121.75417018234538,48,28,38,1,1,5,0,0,0,3,82,20,2
5703,PU-5704,新北市,新店區,中正路,0.6639376627031016,,7,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.416666666666668,0.7950922620776355,-0.8193256863726953,0.0,304049,2764868,,0.7333955162577118,0.6034581289533976,-0.4384519028208025,24.99082485530687,121.5354119316471,81,37,451,1,4,5,1,0,19,4,61,27,2
5704,PU-5705,高雄市,前鎮區,鄭和南路,-1.172082272566691,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.666666666666666,-0.7889096322984509,-0.8193256863726953,0.0,179528,2500775,,-1.0598524676915786,-0.5312538263819875,-0.2014508398935346,22.60561643950889,120.31453750014207,34,17,132,1,4,0,3,0,32,2,70,8,1
5705,PU-5706,新北市,三重區,朝陽街,-0.5871534406610934,,3,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.5,-0.7027288981104158,-0.8193256863726953,0.0,298732,2772234,,-1.048819706787016,-0.9680752708419252,0.6483367551069386,25.057505524088942,121.48300323138868,83,53,325,3,1,0,3,0,40,3,74,17,3
5706,PU-5707,台北市,中正區,水源路,-1.420036531699325,,2,11,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.166666666666668,-1.526616716948032,-0.8193256863726953,0.0,302644,2768212,,-1.6909829696936085,-1.6420771089734696,-0.2975323518910757,25.02106391332734,121.52162187683439,93,51,519,0,5,4,3,0,37,3,148,33,1
5707,PU-5708,新北市,板橋區,文化路二段,-1.059220665424416,,4,13,住家用,鋼骨造,住宅大樓(11層含以上有電梯),7.916666666666667,-0.4734881451702424,-0.8193256863726953,0.0,297740,2769053,,-0.8256184669485571,-1.038034955306212,0.8447700685241338,25.02881903946873,121.47306118192962,109,82,301,1,2,0,3,0,64,2,134,21,0
5708,PU-5709,新北市,蘆洲區,永康街,0.7532223455254088,,6,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,0.5738950443283448,0.9463843336590056,1.0,296447,2775309,,0.3956232977949491,-0.6199831822879123,-0.4384519028208025,25.085338561109495,121.4604600223755,75,59,545,2,16,0,1,0,29,3,100,11,0
5709,PU-5710,新北市,新店區,北宜路二段,-1.0139414346203175,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.08333333333333,-0.7067506657058574,-0.8193256863726953,0.0,306221,2760718,,-0.6595612707696278,-1.05680462674785,-0.4384519028208025,24.953279732789852,121.55675843085038,9,8,128,0,1,0,0,0,6,1,2,1,0
5710,PU-5711,桃園市,中壢區,松義路,-0.5375001015733721,,3,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.75,0.0458944128696496,0.8119864581185349,1.0,266759,2761294,,-0.0527594210186846,-0.3452634457330297,-0.4384519028208025,24.959428086466776,121.16597472016028,19,12,63,1,0,0,0,0,2,1,7,1,0
5711,PU-5712,台北市,中正區,愛國東路,0.9989895505162306,,2,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.583333333333336,2.156747862248591,-0.8193256863726953,0.0,302406,2769563,,3.4369877204860395,2.2978475600030777,-0.2420185894036072,25.03326896564196,121.51931506428905,155,44,648,4,7,4,8,0,47,11,144,40,4
5712,PU-5713,高雄市,前鎮區,崗山東街,0.141760461174097,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.08333333333333,0.4360058696274889,-0.8193256863726953,0.0,181720,2501092,,0.608357559339336,0.0488996545413672,-0.1373964985618407,22.60856874930481,120.33584364649587,52,34,136,2,7,0,1,0,24,4,81,15,2
5713,PU-5714,高雄市,三民區,十全三路,-0.8034074315184592,,3,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.2678034595747983,0.0843841663994349,1.0,177161,2505387,,-0.855887836609793,0.5403237795587971,0.6184447291521481,22.64716499669676,120.29130217864487,23,19,226,0,1,0,3,1,27,1,42,3,0
5714,PU-5715,新北市,三重區,永福街,-1.291432941448407,,14,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.5,-1.278990740714411,-0.8193256863726953,0.0,298730,2774087,,-1.427894055815577,-1.1335896462818231,-0.212126563448817,25.07423443629443,121.48304900783431,98,74,620,4,5,0,2,0,49,4,97,19,3
5715,PU-5716,高雄市,左營區,政德路,0.3541210149877984,,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.75,-0.2815923770448841,-0.125709064330496,1.0,177740,2508405,,-0.2089154215140321,1.1784926085744876,-0.4384519028208025,22.67444366340922,120.2967964683792,39,28,157,1,3,0,0,1,23,2,91,5,1
5716,PU-5717,新北市,樹林區,鎮前街,-1.0234106580475018,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.0,-1.3232301842642693,-0.8193256863726953,0.0,291776,2763895,,-1.4805118385911833,-0.9646626033070818,-0.4384519028208025,24.982428234570587,121.41380848067227,39,30,264,2,4,0,0,1,28,1,27,10,1
5717,PU-5718,高雄市,鼓山區,美術北一街,-0.4772719952065617,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.833333333333334,0.1659729025049786,0.0225920397141611,1.0,176843,2507064,,0.1520538839788363,-0.0620120403410388,-0.4384519028208025,22.662295316245945,120.28813024921959,41,28,208,2,3,0,3,1,40,2,80,10,1
5718,PU-5719,新北市,新店區,安德街,-0.7800948763804679,,10,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.666666666666666,-0.7090488186175383,-0.8193256863726953,0.0,301594,2761727,,-0.8140199234335043,-1.0022019461903575,-0.1822345374940265,24.962553265112895,121.51097619805293,28,21,380,2,1,0,0,0,12,2,25,3,2
5719,PU-5720,新北市,永和區,竹林路,1.503886620968725,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.16666666666666,0.2504300220092531,-0.8193256863726953,0.0,302303,2767109,,1.0284511476284504,1.6596787309873875,-0.4384519028208025,25.011117853964855,121.51820139645254,100,72,479,3,7,0,1,0,45,3,181,28,2
