,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,lat,lng,鄰近捷運站點統計,鄰近火車站點統計,鄰近公車站點統計,鄰近腳踏車站點統計,鄰近國小統計,鄰近國中統計,鄰近醫療機構統計,鄰近便利商店統計
4753,PR-4754,高雄市,三民區,昌裕街,-0.192233949911123,,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.08333333333333,0.2820296245448661,-0.0531033154752992,1.0,181260,2506098,,-0.4445638787832794,-0.1780427365257097,7.523502724708759,22.65375704031317,120.33115075447007,0,0,16,0,4,1,19,8
4754,PR-4755,台南市,永康區,中華西街,-0.8806032326558073,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.916666666666668,-0.3252572823668217,-0.3589743425674049,1.0,170743,2546438,,-0.2677568130050326,0.0710819935178483,-0.4384519028208025,23.017571552563915,120.22676991223211,0,1,12,0,0,3,14,8
4755,PR-4756,高雄市,三民區,莊敬路,-0.8938216917546683,,4,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.0,-0.4062671725035747,-0.8193256863726953,0.0,180033,2505820,,-0.7365077057963207,-0.6762921966128261,0.2832270095162829,22.651196297045615,120.31922490355372,0,0,2,1,5,3,61,9
4756,PR-4757,桃園市,蘆竹區,奉化路,-0.1293381181625428,,11,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.583333333333332,-0.2344802423554247,1.074602996530949,1.0,279280,2770053,,-0.374123943777226,-0.1063767182940012,-0.1907751163382524,25.0383168825272,121.29016257570308,0,0,13,1,1,0,12,12
4757,PR-4758,新竹市,新竹市,光復路一段,1.0831070175089828,,6,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),20.666666666666668,-0.2356293188112651,-0.1195298516619686,1.0,251433,2741764,,-0.1347978995397913,-0.2872480976406941,0.1380371691644434,24.783192537079156,121.01417178570638,0,1,4,0,4,2,35,11
4758,PR-4759,台中市,北屯區,文心路四段,-1.0408109569340025,,12,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.166666666666666,-0.5757559497400438,0.4520473201768147,1.0,217491,2674163,,-0.8307105104429706,-0.5807375056372148,-0.1694236692276876,24.172487442657562,120.68004806606568,0,0,10,2,4,2,49,18
4759,PR-4760,新北市,板橋區,懷德街,-0.1643069508695293,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.33333333333333,-0.2178186337457379,1.04216213002118,1.0,298430,2769269,,-0.231546725933648,0.0335426506345726,-0.4384519028208025,25.030747176139425,121.47990586879303,0,0,6,0,2,0,23,16
4760,PR-4761,新北市,汐止區,福德一路,-1.100173855068887,,15,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.166666666666668,-1.2054498475406208,-0.8193256863726953,0.0,314460,2773470,,-1.3368030555266244,-0.751370882379378,-0.4384519028208025,25.068075042847934,121.63894117006119,0,1,36,3,2,1,13,19
4761,PR-4762,新竹縣,竹北市,文信路,1.3046243584438948,,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),11.916666666666666,1.193247254026358,2.486553091289456,2.0,251980,2747016,,0.9169919733618436,0.4225867496067045,2.271046735509853,24.830610217766083,121.01958884294656,0,0,4,0,11,2,10,9
4762,PR-4763,台北市,文山區,興隆路三段,0.4383826833525375,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.333333333333336,-0.818211081922383,-0.8193256863726953,0.0,306314,2765663,,-0.5837464009639156,0.8952412031824964,-0.4384519028208025,24.997919661572524,121.55788070568835,1,0,60,1,8,2,18,9
4763,PR-4764,高雄市,鼓山區,裕誠路,-0.7077057876427055,,22,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.0,0.9984787947613984,0.0195024333798974,1.0,177475,2506600,,0.8490980601029966,-0.5141904887077711,0.6163095844410919,22.65813239977494,120.29430112420891,1,0,3,1,2,3,35,10
4764,PR-4765,新北市,新店區,富貴街,0.4614789364325475,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.583333333333336,-0.5453054236602718,-0.8193256863726953,0.0,299856,2760220,,-0.0499305079662328,0.3526270651424176,-0.4384519028208025,24.949005981745053,121.49370966037904,0,0,11,1,2,1,6,3
4765,PR-4766,台北市,士林區,忠誠路一段,0.5426643088615518,,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.666666666666668,-6.864536396928181e-05,-0.8193256863726953,0.0,303494,2777582,,0.1186727099599035,0.2894927157478174,-0.2783160494915675,25.105625711991078,121.53040788953263,0,0,54,4,7,3,25,12
4766,PR-4767,台北市,大安區,光復南路,-1.1370653727357083,住,7,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.916666666666664,-0.4568265365605556,0.447412910675419,1.0,306228,2769474,,-0.3664858785356059,-1.4202537192086575,2.162154355245973,25.032328316557628,121.55718401923076,1,0,62,3,21,4,65,30
4767,PR-4768,新北市,新莊區,龍安路,-0.2593596885713388,,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.75,-0.0770567679052804,0.6188860622270541,1.0,292031,2768267,,-0.1599752257066136,0.3065560534220336,-0.4384519028208025,25.021892221353003,121.41646735152476,1,0,30,2,9,2,9,15
4768,PR-4769,新北市,鶯歌區,尖山路,0.5154342831178984,,6,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),5.083333333333333,0.2090632695989958,0.5524595260403846,1.0,284708,2759944,,-0.0929299863635023,-0.6029198446136961,1.0433385266523851,24.94693575078617,121.34369904000067,0,0,10,0,6,2,2,7
4769,PR-4770,桃園市,大園區,新園街,0.600416958342575,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.083333333333334,0.3986608848126735,0.5524595260403846,1.0,269732,2772496,,0.2736971452342701,-0.1183210546659526,0.4134708368907275,25.060527581838635,121.19557815111035,0,0,8,1,2,0,12,11
4770,PR-4771,高雄市,苓雅區,中正二路,-0.6813169365689795,,8,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),33.416666666666664,0.2613462483397375,-0.8193256863726953,0.0,179716,2503503,,0.3299925149780641,1.774003093404637,-0.4384519028208025,22.63025950460572,120.31624424547802,1,1,0,2,4,3,48,12
4771,PR-4772,新北市,三重區,成功路,-1.1660979156292066,,9,10,一般事務所,鋼筋混凝土造,華廈(10層含以下有電梯),5.916666666666667,-1.1479960247485974,-0.8193256863726953,0.0,299469,2771484,,-1.5311493822300737,-1.0789869657243312,-0.1651533798055747,25.050710599482503,121.49028080040026,0,0,1,2,4,1,12,17
4772,PR-4773,桃園市,蘆竹區,南竹路五段,0.3888735456368039,,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),9.166666666666666,0.1475876792115308,0.5200186595306158,1.0,276213,2768807,,-0.0997193776893868,0.2707230443061795,-0.1779642480719138,25.02712392355671,121.25974541350419,0,0,0,0,3,1,6,3
4773,PR-4774,基隆市,信義區,義六路,2.4923389588195515,,6,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.5,3.660314404715845,2.701280731520783,3.0,325773,2780457,,3.2463189807507784,1.8593197817757183,3.071726002156028,25.130625150320284,121.75145627557599,0,0,3,0,1,1,38,11
4774,PR-4775,台中市,烏日區,環河路五段,0.1809832343547172,,10,25,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.666666666666667,0.6732901577585456,0.629699684396977,1.0,209283,2666938,,0.2077834711121396,0.304849719654612,1.0796359867403449,24.107060669649325,120.59947002200373,0,0,4,1,1,0,7,8
4775,PR-4776,桃園市,楊梅區,瑞坪路,-0.3008416165797646,,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),16.75,-0.1592157344978741,0.1415418835833133,1.0,267913,2755307,,-0.2397505737857584,-0.1319717248053257,-0.075477301941203,24.905361754356015,121.17732609545314,0,0,2,0,3,2,1,5
4776,PR-4777,台中市,南區,學府路,-1.2772531398696287,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.916666666666668,-0.8716431371189649,-0.8193256863726953,0.0,216828,2669510,,-1.1226543374560118,-0.3418507781981864,-0.4384519028208025,24.130460503148853,120.67362966499373,0,1,11,2,6,3,25,8
4777,PR-4778,新北市,中和區,中原二街,0.5262974531409622,,16,24,集合住宅,其他,住宅大樓(11層含以上有電梯),1.0833333333333333,0.3400579855648096,0.5030258246921656,1.0,299227,2767114,,-0.0128717469791122,-0.0364170338297143,0.0334150783226763,25.01126606458661,121.48772644876506,1,0,1,3,0,1,1,8
4778,PR-4779,屏東縣,屏東市,豐華街,-0.0907402175938684,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.25,-0.4447612337742305,0.5663627545445714,1.0,199255,2508776,,-0.3432887915054997,0.1222720065404973,-0.3316946672679792,22.678576526450424,120.50615203538365,0,0,0,0,2,6,17,8
4779,PR-4780,台北市,大安區,建國南路一段,-0.2491454247222192,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),35.25,-0.2580363097001543,-0.8193256863726953,0.0,304380,2770451,,-0.3249008566645622,-0.3776837873140406,-0.4384519028208025,25.041216134804692,121.5389106917337,0,0,29,2,6,4,54,13
4780,PR-4781,新北市,三重區,五華街,0.0385363123929916,,2,3,住家用,加強磚造,公寓(5樓含以下無電梯),48.25,-1.0405573761275138,-0.8193256863726953,0.0,299744,2775210,,-0.6756860751686039,-0.737720212240005,-0.4384519028208025,25.084339775999076,121.49314087213038,0,0,19,2,2,1,20,16
4781,PR-4782,台北市,松山區,富錦街,1.2017607130927586,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),51.5,-0.2672289213468782,-0.8193256863726953,0.0,307136,2772812,,0.351775145481944,0.661473477045733,-0.4384519028208025,25.06242938375188,121.56631979864214,0,0,29,1,2,3,24,12
4782,PR-4783,高雄市,三民區,鼎新路,-0.0678121994478443,,9,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.833333333333332,0.26824070707478,0.2882981844608388,1.0,180463,2507053,,0.1540341231155529,0.1017960013314379,-0.4384519028208025,22.662348609926187,120.32335397844297,0,0,10,0,3,1,21,8
4783,PR-4784,桃園市,桃園區,大業路一段,1.6629647678330175,,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666666666666,1.7924906257471624,1.141029532717618,2.0,281888,2766425,,1.431571257602853,0.434531085978656,1.8995315557860284,25.005509792850997,121.31592351074055,0,0,8,1,5,2,8,8
4784,PR-4785,新北市,新莊區,福壽街,-0.378229686213096,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.333333333333336,-1.0296411497970293,-0.8193256863726953,0.0,296234,2771488,,-0.8131712495177686,0.2007633598418925,-0.4384519028208025,25.050849072460714,121.45822010950987,1,0,30,2,5,1,56,26
4785,PR-4786,桃園市,大溪區,員林路一段,1.78606467238641,,10,18,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,0.6956971486474347,0.8583305531324901,1.0,278725,2754416,,0.367617058575675,0.8594081940666423,-0.4384519028208025,24.89715183675002,121.28433801418005,0,0,18,0,5,0,4,4
4786,PR-4787,台中市,南屯區,大進街,-0.6284671337355335,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333333333,0.2400883339066885,-0.4717449737680297,1.0,214564,2671974,,0.398169319542156,0.5386174457913754,0.3152541801821299,24.15265932952856,120.65129474994498,0,0,0,2,8,2,90,14
4787,PR-4788,桃園市,桃園區,大業路一段,0.5477113568811172,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.416666666666668,0.5193139126759228,0.9803700033359064,1.0,281964,2766493,,0.9735702344108824,0.8030991797417284,-0.4384519028208025,25.006122111813358,121.3166780293413,0,0,10,0,5,2,8,11
4788,PR-4789,新北市,板橋區,新海路,0.4788311681950524,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.75,-0.4895752155520088,-0.8193256863726953,0.0,296315,2768807,,0.120935840401865,-0.1302653910379041,-0.4384519028208025,25.02664240616089,121.45893279475092,0,0,7,1,0,4,30,24
4789,PR-4790,新竹市,新竹市,慈濟路,-0.2659689181207694,,5,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.5,0.0096985045106746,1.1997320530686284,1.0,251482,2742860,,-0.1814749649052482,-0.6148641809856475,-0.4384519028208025,24.79308787846685,121.01465753827402,0,1,2,0,2,1,4,5
4790,PR-4791,彰化縣,彰化市,崙平北路,-0.0683409378117987,,8,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.5,0.3716575881004222,-0.8193256863726953,1.0,202076,2662640,,0.1415869056847644,0.4669514275596669,-0.4384519028208025,24.06805105778062,120.52871898556072,0,0,0,0,5,3,1,3
4791,PR-4792,新北市,板橋區,五權街,-0.5428355523369122,,2,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,-0.2287348600762223,0.7764559852745024,1.0,296706,2765024,,-0.3087760522655859,-1.1660099878628345,0.1444426032976127,24.99247718513908,121.46267911866974,0,0,15,4,4,0,12,13
4792,PR-4793,新北市,三峽區,大義路,-1.0024293584233095,,15,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.333333333333334,-0.5815013320192465,0.8660545689681494,1.0,288129,2759766,,-0.7812045320250616,-0.4032787938253651,-0.4384519028208025,24.945246725609508,121.37757034218778,0,0,31,3,3,2,29,18
4793,PR-4794,新北市,新店區,中正路,0.2853129269877274,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.91666666666666,-0.5194512034038611,-0.8193256863726953,0.0,304009,2764678,,-0.0125888556738669,0.3799284054211637,-0.4384519028208025,24.98911096057779,121.53500827876748,0,0,25,0,3,1,4,4
4794,PR-4795,高雄市,左營區,重上街,-0.5138030094434138,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.333333333333332,0.4894379248240708,-0.2044940258542202,1.0,178953,2508331,,0.4499384284020266,-0.2804227625710075,-0.4384519028208025,22.673826803910497,120.30860355086631,1,0,0,2,0,1,41,10
4795,PR-4796,新北市,三峽區,中正路一段,-1.1163965094174897,,11,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.75,-0.7992513204010152,-0.8193256863726953,0.0,287488,2757595,,-0.4592742266560298,-1.2530330100013378,-0.4384519028208025,24.92566229912239,121.37116426646018,0,0,24,2,5,1,2,5
4796,PR-4797,新北市,泰山區,新民路,0.1097717901548536,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.25,-0.9107117366175408,-0.8193256863726953,0.0,293007,2770787,,-0.3138680957599996,-1.6420771089734696,-0.4384519028208025,25.04461560684493,121.4262165099267,0,0,28,2,1,1,12,10
4797,PR-4798,新北市,新莊區,五權一路,-0.2668100927906969,工,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.166666666666668,-0.90841358370586,-0.8193256863726953,0.0,296294,2773161,,-0.6437193576758968,-0.3589141158724028,-0.4384519028208025,25.06595111600532,121.45887099126186,1,0,4,0,4,0,2,9
4798,PR-4799,新北市,泰山區,仁愛路,-0.8894956505950411,,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.08333333333333,-0.3287045117343432,-0.8193256863726953,0.0,293701,2771947,,-0.4796424006336838,-0.667760527775718,0.159388616275008,25.05506827009726,121.43313096875751,0,0,56,4,3,1,18,12
4799,PR-4800,台北市,信義區,松智路,1.735161588074796,,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.58333333333333,0.8864438403169526,-0.8193256863726953,0.0,307068,2769368,,-0.06775266019668,0.2297710338880603,-0.2911269177579064,25.03133992043512,121.56550318532868,2,0,6,1,15,5,36,16
4800,PR-4801,新北市,永和區,仁愛路,-0.3691930669018748,,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.5,-0.2069024074152533,0.5493699197061208,1.0,300844,2766838,,-0.2538951390480182,0.2485407053296981,-0.4384519028208025,25.008720927109067,121.50373655813321,0,0,8,2,1,3,18,13
4801,PR-4802,台北市,北投區,中和街,0.9472933586586856,住,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.583333333333336,-0.4625719188397577,-0.8193256863726953,0.0,299846,2781947,,0.0881204489934225,0.3287383923985149,-0.4384519028208025,25.145157413472486,121.4943966271048,0,0,36,2,4,0,3,4
4802,PR-4803,台中市,西屯區,福科路,-0.3611898907565645,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-0.5137058211246588,0.9278466956534236,1.0,210988,2675785,,-0.6841728143259597,-0.9049409214473249,-0.4384519028208025,24.18698504876976,120.61600307630125,0,0,8,2,2,2,30,13
4803,PR-4804,新北市,中和區,景新街,-0.9107653529632084,,13,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.5,-0.7406484211531513,0.7069398427535694,1.0,301812,2764484,,-1.1396278157707236,-1.089224968328861,1.0369330925192155,24.9874361736268,121.51323842640603,1,0,34,0,3,1,47,20
4804,PR-4805,高雄市,楠梓區,大學十一街,0.1450290256058154,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,0.6640975461118217,0.6142516527256583,1.0,176826,2514443,,0.2663419712978953,0.1308036753776056,-0.4384519028208025,22.728929761961435,120.287620383953,0,0,1,0,2,1,3,5
4805,PR-4806,新北市,新店區,中正路,0.3942570635243398,,7,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.166666666666668,0.7640671977699428,-0.8193256863726953,0.0,304008,2765128,,0.0929296011825909,0.7348458290448631,0.0227393547673942,24.993173595324976,121.53501595863247,0,0,0,0,4,2,4,4
4806,PR-4807,台中市,南區,文心南路,0.2701237158050361,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.916666666666666,0.5382736741972904,3.397986959897247,3.0,214632,2668359,,0.2612499278034815,0.3406827287704661,-0.1544776562502924,24.120020117921218,120.65205222550048,0,1,10,1,1,0,5,4
4807,PR-4808,新北市,汐止區,康寧街,-0.4760222499826694,其他,3,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.583333333333336,-0.6550422251930363,-0.8193256863726953,0.0,314506,2774288,,-0.6123184227936802,0.2519533728645413,-0.4384519028208025,25.07545776371038,121.639435454313,0,0,42,0,0,0,0,2
4808,PR-4809,台中市,北區,永興街,-0.1331594545202134,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.58333333333333,-0.2172440955178179,-0.8193256863726953,0.0,217687,2673381,,-0.1226335734142477,-0.4681194769873871,-0.4384519028208025,24.165430612278318,120.68199455436587,0,0,0,2,3,2,50,17
4809,PR-4810,新北市,三重區,永春街,-0.664493443170429,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.333333333333336,-1.5541945518882032,-0.8193256863726953,0.0,299815,2772252,,-1.5882934258896029,-0.2770100950361643,-0.4384519028208025,25.05763273065617,121.49373763726862,1,0,18,2,7,2,34,26
4810,PR-4811,桃園市,八德區,公園路,-0.6549521190572514,,23,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.5,-0.7061761274779373,0.6157964558927903,1.0,280150,2762278,,-0.7942175320663405,-1.6420771089734696,0.0526313807221846,24.968105110278664,121.2986143885609,0,0,4,0,2,0,10,9
4811,PR-4812,高雄市,左營區,文川路,-1.1742452931465048,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.25,-0.6665329897514412,-0.5489851321246221,1.0,179471,2509504,,-0.9466959455935006,-0.7240695421006319,0.4027951133354452,22.684441202405758,120.31359147956842,0,1,2,3,3,3,32,13
4812,PR-4813,新北市,永和區,仁愛路,-0.3183861168382528,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.333333333333332,-0.19828433399645,0.7378359060962061,1.0,300707,2766795,,-0.3930776612286541,0.9310742122983507,-0.4384519028208025,25.008337313116165,121.502377693694,0,0,7,5,9,3,12,16
4813,PR-4814,高雄市,左營區,重惠街,-0.9385000835088184,,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.166666666666668,-0.3740930317400419,-0.3558847362331412,1.0,179072,2509382,,-0.2884078782879319,-0.7104188719612589,-0.2099914187377605,22.683322794033355,120.3097140294516,0,1,11,1,2,2,29,13
4814,PR-4815,台南市,安平區,育平五街,-1.1237267458268578,,16,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.83333333333333,0.1498858321232116,0.1214594424105993,1.0,164625,2543570,,0.2015598623967454,0.1103276701685459,-0.2292077211372687,22.991371374941274,120.16724641553884,0,0,4,0,2,1,21,13
4815,PR-4816,桃園市,龜山區,長慶三街,-0.7334216989804897,,10,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.0,-0.7458192652044333,0.2944773971293662,1.0,288666,2771826,,-0.9373605325204092,-0.6984745355893074,-0.4384519028208025,25.054113011789664,121.38322543189058,0,0,1,0,2,0,0,12
4816,PR-4817,高雄市,楠梓區,加昌路,-0.5941712407644888,,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.166666666666667,0.1349478381972859,0.0117784175442383,1.0,179928,2513696,,-0.2476715303326239,0.3799284054211637,-0.4384519028208025,22.72231577230276,120.31785142152184,1,1,0,1,1,1,0,1
4817,PR-4818,新北市,三重區,成功路,-0.8621935241653936,,9,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.083333333333334,-0.6837691365890483,0.3902551934915407,1.0,299361,2771410,,-0.7469746840903929,-1.0704552968872232,0.3536867849811463,25.050046057099514,121.4892078059059,0,0,0,2,1,1,11,14
4818,PR-4819,高雄市,前鎮區,瑞泰街,-0.4248307629270805,,19,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.916666666666668,0.4722017779864632,0.8675993721352815,1.0,181660,2501112,,0.3919457108267617,1.512934026989127,-0.4384519028208025,22.608746944973333,120.33525919181038,0,0,0,1,7,2,23,10
4819,PR-4820,台北市,中山區,長春路,-1.3280600899332506,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),46.41666666666666,-1.372065933637489,-0.8193256863726953,0.0,303264,2771944,,-1.3715986860717837,-1.1643036540954128,-0.4384519028208025,25.05473454921988,121.52790912206379,0,0,2,4,8,5,72,35
4820,PR-4821,新北市,板橋區,漢生西路,0.6928500377866104,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),47.0,-0.5303674297343455,-0.8193256863726953,0.0,296715,2768282,,-0.1319689864873391,0.990795894158108,-0.4384519028208025,25.02189038634817,121.4628784936429,0,1,0,0,0,3,81,31
4821,PR-4822,新竹市,新竹市,金城一路,2.3970458854977625,,12,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.333333333333334,1.1444115046531378,-0.8193256863726953,1.0,250469,2743167,,0.4612540806118345,0.6734178134176845,-0.4384519028208025,24.795860314121267,121.0046386898173,0,0,2,0,5,1,1,5
4822,PR-4823,台中市,西屯區,國安一路,-0.5774198480519322,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.833333333333334,-0.1339360524693837,1.141029532717618,2.0,210769,2676161,,-0.358282030683495,-0.811092564239135,0.8404997791020206,24.19037456390652,120.61383726674124,0,0,14,5,4,2,23,11
4823,PR-4824,台南市,安平區,安平路,-0.2694297510484711,,7,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.666666666666668,0.6141127202827614,0.6436029129011638,1.0,165305,2544313,,0.7359415380049187,0.5642124523027,-0.4384519028208025,22.998115237885628,120.17383782556412,0,0,4,0,1,2,18,8
4824,PR-4825,基隆市,七堵區,福二街,1.1550154350067865,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),29.166666666666668,0.2228521870690819,-0.8193256863726953,0.0,320154,2775598,,-0.1045285298785552,-0.0927260481546281,0.3643625085364287,25.087032206217486,121.69548667515706,0,0,0,0,2,1,8,10
4825,PR-4826,新北市,樹林區,俊英街,-0.7497885547010794,,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.0,-0.3131919795804969,-0.2740101683751534,1.0,292902,2766964,,-0.3783673133559041,-0.0057030260161249,-0.4384519028208025,25.01010416265695,121.4250570326297,0,0,12,3,7,0,6,10
4826,PR-4827,台中市,南屯區,大墩路,-0.7248417173472289,,6,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.58333333333333,-0.1138272144921754,-0.8193256863726953,1.0,214395,2670730,,-0.4538992918563712,0.183700022167676,-0.4384519028208025,24.141423151924872,120.6496623626161,0,0,6,0,7,0,57,10
4827,PR-4828,新北市,新莊區,幸福路,0.455903150049028,,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.416666666666668,1.0444418529950168,1.1827392182301784,2.0,294971,2771320,,0.8952093428579636,2.2381258781433204,-0.4384519028208025,25.049370445925227,121.44569747392035,0,0,89,0,4,3,45,21
4828,PR-4829,台中市,南屯區,惠中路三段,0.7337551603070858,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.833333333333332,2.1590460151602717,1.432997331305537,2.0,213558,2671459,,1.513326844818714,2.350743906793148,1.0582845396297806,24.147986338481783,120.64140840983315,0,0,10,1,7,2,25,9
4829,PR-4830,新北市,永和區,環河西路一段,-1.271701387048107,,2,27,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.833333333333334,-0.1534703522186715,-0.8193256863726953,0.0,301716,2767824,,-0.4137287265115534,0.3850474067234288,0.0398205124558456,25.017593027115243,121.5124125615946,0,0,0,2,4,3,18,9
4830,PR-4831,宜蘭縣,礁溪鄉,仁愛路,-0.8219373078188624,,5,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.83333333333333,-0.9394386480135524,-0.8193256863726953,0.0,327757,2746856,,-1.170745859347695,-0.7769658888907024,-0.0925584596296549,24.827188066974788,121.76924140834848,0,1,0,0,1,0,4,9
4831,PR-4832,台中市,西屯區,福科路,-0.4599918641300509,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.416666666666668,0.4532420164650955,-0.1195298516619686,1.0,211584,2675396,,0.8423086687771121,0.5898074588140245,-0.4384519028208025,24.183487368928372,120.62187978362535,0,0,18,1,1,1,28,10
4832,PR-4833,高雄市,前金區,大同一路,-1.331304620802971,,13,28,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),3.5,-0.7733971001446048,-0.8193256863726953,0.0,177720,2503223,,-1.0952138808472278,-0.9749006059116117,0.2896324436494525,22.627647024069123,120.29684019112037,1,0,14,1,3,2,38,12
4833,PR-4834,台北市,南港區,經貿二路,-0.0874956867241481,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),12.0,-0.5493271912557134,1.3897428426258458,1.0,312015,2772797,,-0.8213750973698792,-0.8298622356807731,1.0796359867403449,25.06210166407594,121.61467661613966,1,0,1,2,5,1,2,9
4834,PR-4835,台北市,中山區,復興南路一段,-1.2761956631417195,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),41.16666666666666,-1.1135237310733836,-0.8193256863726953,0.0,304818,2770956,,-0.9407552281833514,-1.3707700399534302,-0.4384519028208025,25.045759429158256,121.54327124478056,2,0,16,2,7,3,106,29
