,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
10256,TR-10257,新北市,新莊區,中港路,0.3698870316584398,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.58333333333333,-0.0523516241047104,-0.8193256863726953,0.0,295607,2771419,,0.7333955162577118,-0.7394265460074265,-0.4384519028208025,1.676453810224655,25.050245176615206,121.45200385057521,113,86,626,3,8,0,1,0,42,4,173,30,0
10257,TR-10258,台北市,南港區,經貿二路,-0.2101389535995801,,8,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.833333333333333,-0.0523516241047104,0.0534881030567982,1.0,312150,2772705,,-0.4536164005511258,-0.149035062479542,0.6056338608858096,4.112415012653173,25.061265563198898,121.61601048730842,69,32,673,1,5,0,4,0,23,2,51,21,2
10258,TR-10259,台北市,大安區,敦化南路二段,-0.0904518148498934,,15,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.5,1.3604378783511455,0.801172835948612,1.0,305298,2769358,,1.9376638026865065,2.777327348648556,-0.4384519028208025,5.564622652562481,25.03131533994068,121.54796398956238,204,89,722,6,13,4,5,0,57,4,351,94,6
10259,TR-10260,高雄市,鼓山區,大順一路,-1.069819466265503,,19,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,-0.4355686221275069,-0.8193256863726953,0.0,177618,2506143,,-0.445412552699015,-0.1695110676886014,0.1124154326317658,0.8847664194353864,22.65401160975251,120.29571354874209,48,26,227,1,3,0,5,0,33,2,79,16,0
10260,TR-10261,新北市,板橋區,大同街,0.0041683187359532,,9,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),4.666666666666667,0.6066437233197985,-0.1890459941829018,1.0,298113,2768799,,0.3755380151225405,0.2826673806781307,-0.4384519028208025,3.128661450133964,25.026514109446335,121.47674832156008,109,80,301,2,3,0,3,0,53,4,139,25,1
10261,TR-10262,新北市,樹林區,保安街二段,-0.4067815578666358,,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.58333333333333,-0.4338450074437461,-0.8193256863726953,0.0,291500,2766506,,-0.5302799442725735,-0.111495719596266,-0.4384519028208025,1.114308917356535,25.006008326186482,121.41115306028439,16,14,103,1,1,0,0,0,10,0,2,2,0
10262,TR-10263,台北市,內湖區,金湖路,0.5543926871165412,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.916666666666666,0.9140216752571236,1.0174452793470703,2.0,310302,2774852,,0.6145811680547303,0.3355637274682013,1.3422587862002904,4.206105828131193,25.080723108134002,121.59778859521398,46,26,547,1,7,0,2,0,22,2,77,16,2
10263,TR-10264,台中市,西區,金山路,-0.5252189513924304,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.41666666666666,-0.776844329512126,-0.8193256863726953,0.0,216392,2670612,,-0.0957588994159541,-1.6420771089734696,-0.4384519028208025,1.0206181018785152,24.140401527919572,120.66931444710494,61,39,225,3,9,4,0,0,44,5,151,16,1
10264,TR-10265,高雄市,鳳山區,海涵路,-0.5784532912178432,,3,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.7659281031816416,0.0395848745526114,1.0,182549,2499347,,-1.086727141689872,-0.9800196072138766,-0.4384519028208025,1.175207947417248,22.59284352284586,120.34398156821383,11,11,84,1,3,0,0,0,15,0,23,2,0
10265,TR-10266,新北市,板橋區,金門街,0.4300190037772582,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.0,-1.0187249234665448,-0.8193256863726953,0.0,293771,2764913,,-0.841177488737043,0.4737767626293536,-0.4384519028208025,1.6998765140941594,24.991562628096897,121.4336015757168,49,32,221,1,2,0,0,1,20,3,53,5,0
10266,TR-10267,台北市,信義區,信安街,-0.75570081095257,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),39.083333333333336,-0.1034855263896114,-0.8193256863726953,0.0,305965,2768356,,0.0094766661352583,0.7621471693236093,-0.1331262091397279,3.362888488829013,25.022244844077207,121.55453259075232,99,55,505,3,7,8,2,0,45,3,117,33,2
10267,TR-10268,新北市,中和區,圓通路,0.1027780236134563,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.25,0.1602275202257762,1.2398969354140563,1.0,300602,2765629,,0.367617058575675,0.2792547131432875,-0.4384519028208025,2.098062479875745,24.997814138235103,121.50129472192151,123,85,762,2,18,0,3,0,38,5,158,33,1
10268,TR-10269,桃園市,桃園區,龍城一街,-0.4685237786393157,,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666666666667,-0.5424327325206704,1.0823270123666082,1.0,277519,2763994,,-0.7192513361763639,-0.9527182669351304,-0.4384519028208025,1.5359175870076247,24.983647666524092,121.27259058292117,31,21,155,2,0,0,0,0,11,1,12,4,2
10269,TR-10270,新北市,土城區,中央路二段,-0.2751737723659762,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.66666666666666,-0.969889174093325,-0.8193256863726953,0.0,294682,2763405,,-0.5229247703361987,-0.9629562695396602,-0.4384519028208025,2.051217072136734,24.977921636589254,121.44257711911217,52,28,230,2,6,0,1,0,33,3,51,13,2
10270,TR-10271,新北市,淡水區,中山北路三段,-0.1309964339403997,,8,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.583333333333334,-0.0759076914494402,-0.8193256863726953,0.0,294540,2786963,,-0.2615332042896383,-0.8383939045178812,0.6355258868406001,1.37195865992109,25.190607693507744,121.44193366832494,24,18,467,0,2,0,3,0,20,1,10,5,0
10271,TR-10272,高雄市,鼓山區,美術東四路,1.3062586406597545,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.083333333333332,3.814865188026388,2.239384584548361,2.0,177032,2506877,,3.9046070480563455,2.043603828657255,-0.4384519028208025,1.676453810224655,22.66061478732686,120.2899779331068,50,34,190,2,4,0,4,1,40,3,93,9,1
10272,TR-10273,台中市,南屯區,忠勇路,-1.0031503652832476,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.0,-0.5763304879679643,-0.8193256863726953,0.0,210822,2670984,,-0.8547562713888123,-0.0961387156894713,-0.2185319975819866,1.479703097720813,24.143631841838523,120.61449932002851,21,16,141,1,7,5,0,0,11,1,16,2,1
10273,TR-10274,基隆市,暖暖區,源遠路,-0.1514970623246333,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.416666666666668,0.083239397684465,-0.8193256863726953,0.0,324484,2777345,,0.4425832544656518,-0.2292327495483588,0.7657697142150446,0.8332364709224753,25.102595875404045,121.73850499870974,11,7,36,1,3,0,0,1,0,2,8,1,2
10274,TR-10275,台北市,士林區,承德路四段,-0.7730049755910788,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),36.75,-0.6050573993639761,-0.8193256863726953,0.0,302280,2775906,,-0.4813397484651551,0.1427480117495571,-0.4384519028208025,2.753898188221884,25.090537525137247,121.51830737055985,85,50,806,3,3,0,2,0,35,3,94,23,4
10275,TR-10276,台北市,內湖區,內湖路三段,-0.3147570489765656,住,17,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.33333333333333,-0.6090791669594177,-0.8193256863726953,0.0,309665,2775794,,-0.3602622698202116,-0.3196684392217052,-0.3039377860242449,3.362888488829013,25.089252592108625,121.59151499703832,37,20,352,2,6,2,1,0,15,2,52,13,2
10276,TR-10277,台北市,信義區,松平路,1.2875124623013692,住,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.666666666666668,0.7175296013084035,-0.8193256863726953,0.0,307103,2769252,,-0.0714302471648674,0.2690167105387576,-0.291126917757906,4.206105828131193,25.030291363690047,121.56584519392712,155,57,541,5,15,4,2,0,51,5,81,51,1
10277,TR-10278,高雄市,鳳山區,永忠街,-0.3206212381040601,,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.333333333333333,-0.7239868125434645,-0.0376552838039808,1.0,185065,2505207,,-1.019964793652006,-0.940773930563179,0.6291204527074304,1.0768325911653271,22.645861019088713,120.36820893821367,11,10,28,0,1,0,0,0,6,0,13,1,0
10278,TR-10279,新北市,三重區,長興街,-0.3004570795877976,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),45.41666666666666,-1.2071734622243817,-0.8193256863726953,0.0,300420,2773509,,-1.0366553806614724,-0.1933997404325043,-0.4384519028208025,1.8638354411806943,25.06896082149729,121.49977990682711,111,82,521,2,2,0,2,0,34,4,149,33,0
10279,TR-10280,新北市,中和區,員山路,-0.3230966949898468,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.75,-0.8549815285092781,-0.8193256863726953,0.0,298646,2765504,,-0.517832726841785,0.1325100091450272,-0.4384519028208025,1.8169900334416844,24.99674965983249,121.48191352581007,79,50,328,3,1,0,0,0,16,1,53,16,1
10280,TR-10281,新北市,泰山區,仁德路,0.1893949810539923,,10,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),19.25,0.2929458508753505,1.4268181186370097,2.0,293888,2772163,,0.2558749930038229,0.3185003897939851,-0.1651533798055749,1.7232992179636646,25.05701291320049,121.43499121130195,36,25,559,3,3,0,1,0,17,3,41,6,1
10281,TR-10282,高雄市,左營區,富民路,-0.3405690945623414,,16,20,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.0,0.020040192613239,1.040617326854048,1.0,178601,2506590,,-0.4174063134797409,-0.797441894099762,1.2355015506474667,2.098062479875745,22.658089969743713,120.30525741004463,80,41,201,2,2,0,3,0,43,4,169,26,0
10282,TR-10283,新北市,中和區,莊敬路,0.8015298051412455,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.75,-0.7193905067201026,-0.8193256863726953,0.0,300488,2766691,,-0.4131629439010628,0.8321068537878962,-0.4384519028208025,1.9106808489197045,25.007405711340862,121.50020422208082,90,63,437,3,9,0,1,0,39,3,84,24,2
10283,TR-10284,基隆市,暖暖區,暖暖街,0.4813066250808389,,4,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.166666666666668,-0.5792031791075654,0.2697605464552567,1.0,324069,2776902,,-0.4131629439010628,-0.2582404235945265,-0.1971805504714216,1.114308917356535,25.09861711620891,121.73436668143455,10,8,18,0,3,0,0,1,0,2,8,1,0
10284,TR-10285,台北市,內湖區,堤頂大道二段,-1.146702831096878,,9,13,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.0,-1.4404359827599968,-0.0546481186424311,1.0,306674,2775029,,-1.6581675782851657,-1.6420771089734696,-0.0797475913633161,3.0818160423949537,25.082461539925628,121.56183203902903,93,44,773,2,4,6,2,0,27,3,52,25,0
10285,TR-10286,新北市,泰山區,明志路二段,-0.7448376409295061,,5,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.666666666666668,-0.0408608595463059,-0.8193256863726953,0.0,293127,2771162,,0.0275817096709508,0.3167940560265634,-0.2590997470920593,1.348535956051585,25.047997718233812,121.42741746850447,28,20,188,1,2,5,0,0,10,3,24,6,0
10286,TR-10287,台北市,大安區,龍泉街,0.5837857334400087,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),51.25,-0.9158825806688228,-0.8193256863726953,0.0,303378,2768475,,-0.5563059443551315,-0.2309390833157804,-0.4384519028208025,3.362888488829013,25.023412574814348,121.5289046311243,103,53,674,2,16,4,3,0,57,3,167,39,2
10287,TR-10288,新北市,樹林區,大義路,-1.1085375346441666,,5,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.333333333333334,-0.7262849654551454,0.7316566934276786,1.0,288271,2759851,,-0.9594260543295344,-1.0346222877713689,-0.1096396173181067,1.9575262566587144,24.94601055712365,121.37897881333426,38,27,459,2,3,5,0,0,35,1,36,8,1
10288,TR-10289,高雄市,小港區,桂華街,-0.3232649299238324,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.25,-0.5648397234095597,0.2620365306195974,1.0,183391,2498357,,-0.501990813748054,-0.2599467573619481,-0.4384519028208025,0.7676529000878614,22.58393644615822,120.35221214500473,12,8,77,0,1,0,0,0,12,1,10,2,0
10289,TR-10290,新北市,新莊區,中港路,-0.1005459108890236,住,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666666,0.4503693253254948,0.7162086617563604,1.0,295407,2772273,,0.1594090579152115,-0.7428392135422699,0.8212834767025127,2.472825741787824,25.05796113856574,121.45004988364279,72,44,376,3,5,0,1,0,34,2,58,16,0
10290,TR-10291,台中市,太平區,旱溪東路二段,-0.6663440274442698,,11,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.833333333333333,-0.6567658398767972,0.0751153473966439,1.0,219736,2671926,,-0.908222728080154,-0.278716428803586,-0.4384519028208025,1.32511325218208,24.152333731029408,120.70218984214513,29,23,116,1,7,0,0,1,31,2,53,7,0
10291,TR-10292,高雄市,三民區,鼎華路,-1.130408076062282,,11,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.58333333333333,-0.5677124145491609,-0.8193256863726953,0.0,179669,2505876,,-0.3840251394608081,-0.4715321445222303,-0.4384519028208025,0.9831417756873072,22.651686922882348,120.31568089080521,53,21,220,3,3,4,0,0,28,3,101,8,0
10292,TR-10293,新北市,新莊區,四維路,-0.1147257124678018,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.583333333333336,-0.51715305049218,-0.8193256863726953,0.0,292583,2768089,,-0.0176808991682806,0.4311184184438128,-0.4384519028208025,1.4188040676601,25.020269795278512,121.42193127576272,89,68,489,2,10,0,1,0,29,4,98,18,1
10293,TR-10294,台北市,信義區,松隆路,0.0705490169742334,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.91666666666666,0.5543607445790574,-0.8193256863726953,0.0,307223,2770808,,-0.0043850078217564,-0.6472845225666585,9.477160135325429,3.643960935263073,25.04433423392458,121.56709883801112,177,80,686,3,7,0,4,0,39,5,148,62,3
10294,TR-10295,新竹市,新竹市,東大路三段,-0.1136442021778948,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),27.916666666666668,-0.511982206440898,-0.8193256863726953,0.0,244471,2747451,,-0.5775227922485213,-0.459587808150279,3.5670795751211286,0.6318012176447325,24.83452892727888,120.94529792306925,2,3,15,0,1,0,0,0,1,0,2,0,0
10295,TR-10296,台中市,南屯區,大聖街,-0.8676010756149277,,3,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.416666666666668,-0.9290969599109884,0.3114702319678166,2.0,214524,2671408,,-1.044576337208338,-0.4374054691737978,-0.4384519028208025,1.254845140573565,24.147547883867993,120.65091502216642,67,45,224,2,7,0,0,0,40,2,234,27,0
10296,TR-10297,台南市,南區,德興路,-0.0159958397803092,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.0,-0.4665936864351996,-0.8193256863726953,0.0,167190,2540502,,-0.542444270398117,0.3526270651424176,-0.4384519028208025,0.5802712691318215,22.96379728360242,120.19242830786428,16,15,40,0,1,0,0,0,2,1,18,1,0
10297,TR-10298,新竹縣,竹東鎮,光明路,0.207444186114437,,11,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.6666666666666665,0.3923409643055513,0.4860329898537152,1.0,255757,2740360,,0.2012769710915005,-0.1302653910379041,-0.4384519028208025,1.7701446257026745,24.77050616030563,121.05692859055897,21,6,6,1,1,0,0,1,0,2,4,2,0
10298,TR-10299,桃園市,中壢區,功學路,0.0941499748561995,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.08333333333333,-0.0971656058824887,0.1276386550791268,1.0,275786,2760871,花台0.66㎡,0.1992967319547839,0.1017960013314379,-0.1438019326950103,0.9503499902700004,24.955482643243087,121.25536621656187,29,24,101,0,1,0,0,0,8,1,15,1,0
10299,TR-10300,台南市,北區,公園南路,-1.2055850579918042,,7,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.083333333333334,-1.0813495903098502,-0.8193256863726953,0.0,168186,2544769,,-1.2205347290708493,-0.6216895160553338,-0.4384519028208025,1.4422267715296049,23.002376928147658,120.20191435336623,55,33,217,2,5,3,0,0,5,3,134,31,0
10300,TR-10301,台北市,信義區,基隆路二段,-0.4374724165379912,,12,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),30.416666666666668,0.8531206230975791,0.5447355102047254,2.0,306098,2768880,,1.313605583315607,1.9480491376816431,-0.4384519028208025,3.3160430810900032,25.026970555980483,121.55587168827371,183,86,608,1,9,4,3,0,50,5,212,76,2
10301,TR-10302,新北市,林口區,文化二路一段,-0.7650258330077665,,10,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.0,-0.4574010747884757,1.1317607137148271,1.0,287756,2774347,,-0.6836070317154694,-0.3708584522443541,-0.4384519028208025,1.7935673295721797,25.076895872825418,121.37427556538307,55,39,798,1,2,0,0,0,36,2,57,9,1
10302,TR-10303,新北市,板橋區,松柏街,0.3787313824736776,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.416666666666666,0.6652466225676624,0.9278466956534236,1.0,298007,2769176,,0.9169919733618436,0.4447690885831858,-0.1993156951824784,2.988125226916934,25.02992104389928,121.47571112544549,92,67,195,1,2,0,2,0,49,2,112,18,0
10303,TR-10304,台北市,內湖區,環山路二段,0.1455337304077718,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.75,-0.528643815050585,-0.8193256863726953,0.0,308155,2775200,,0.0751074489521433,-0.2377644183854667,-0.4384519028208025,2.238598703092774,25.083948990859554,121.57652043644038,84,44,552,1,3,0,2,0,24,3,82,33,2
10304,TR-10305,桃園市,大園區,領航北路四段,1.1523717431870146,,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.0,1.062252538060544,0.4134272409985185,1.0,272406,2768206,,0.7809212555389047,1.574362042616306,-0.4384519028208025,1.5827629947466348,25.021759055695767,121.22201221601782,14,8,57,0,1,0,1,0,3,0,5,1,1
10305,TR-10306,高雄市,鼓山區,明倫路,-1.0031263317212495,,8,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),16.666666666666668,-0.8308509229366282,-0.8193256863726953,0.0,177798,2507027,,-1.103983511309829,-0.0108220273183897,-0.4384519028208025,1.32511325218208,22.66200220728924,120.29742424014826,91,47,201,3,3,0,4,0,43,4,163,31,2
10306,TR-10307,高雄市,左營區,介壽路,-0.8357085388436759,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.583333333333334,-0.283890529956565,-0.8193256863726953,0.0,176195,2509163,,-0.4756819223602511,-0.2241137482460937,-0.4384519028208025,1.334482333729882,22.681221978863153,120.28172643269788,19,7,174,0,1,0,0,0,7,1,24,4,1
10307,TR-10308,桃園市,中壢區,後寮,-0.9709213586440248,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.416666666666668,-0.5424327325206704,-0.8193256863726953,0.0,275103,2758883,,-0.7741322493939317,0.4737767626293536,-0.4384519028208025,1.0159335611046143,24.937545701305666,121.24856629679921,35,28,118,1,1,6,0,0,9,1,28,0,0
10308,TR-10309,新北市,三重區,重新路一段,-1.1939047468608106,,3,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.3333333333333333,-0.7124960479850598,-0.8193256863726953,0.0,300679,2772946,,-1.0762601633957998,-0.5210158237774577,0.5757418349310189,2.730475484352379,25.063869419303742,121.5023263950848,90,69,446,2,9,0,2,0,28,3,130,27,1
10309,TR-10310,新北市,蘆洲區,民族路,1.0512144807377306,住,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.25,-0.0770567679052804,-0.8193256863726953,0.0,297765,2776050,,0.6748370160719567,0.5761567886746515,-0.4384519028208025,1.4188040676601,25.091987165008327,121.4735516303985,56,43,412,2,9,0,2,0,21,3,65,8,2
10310,TR-10311,金門縣,金寧鄉,湖下,1.571084460314934,,3,3,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),6.0,-0.8279782317970268,-0.8193256863726953,0.0,-23143,2708065,,-0.6556007924961951,-0.6762921966128261,0.5586606772425672,1.0674635096175251,24.45492038284692,118.30642745984242,0,0,0,0,1,0,0,0,0,0,1,0,0
10311,TR-10312,新北市,新莊區,中和街,-1.0279530012651106,,8,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.75,-1.0302156880249491,-0.8193256863726953,0.0,295040,2771400,,-1.212896663829229,-1.1506529839560398,-0.1971805504714218,1.9341035527892092,25.05009063639231,121.44638391644406,92,64,601,3,6,0,1,0,40,4,130,22,0
10312,TR-10313,台南市,東區,裕和二街,-0.5431720222048834,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),13.916666666666666,-0.9647183300420428,-0.8193256863726953,0.0,172141,2542842,,-1.229021468228205,-0.1899870728976612,-0.4384519028208025,1.4234886084340008,22.98516592632049,120.24058954131375,24,16,57,1,2,0,0,0,3,1,28,5,1
10313,TR-10314,新北市,三重區,中央南路,-0.7915588854534802,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.833333333333336,-0.4562519983326353,-0.8193256863726953,0.0,300644,2772630,,0.1277252317277495,-0.0585993728061956,-0.1694236692276877,1.676453810224655,25.061017757508512,121.50196786418672,85,63,436,0,10,0,1,0,28,3,114,27,0
10314,TR-10315,基隆市,中山區,復興路,1.0386208942508162,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.083333333333336,-0.4235033193411818,-0.8193256863726953,0.0,323293,2782357,,0.2547434277828423,-0.2906607651755374,-0.4384519028208025,0.6927002477054454,25.14790003477434,121.72696476340306,12,9,0,0,1,8,0,0,0,1,11,1,0
10315,TR-10316,新北市,板橋區,三民路二段,0.5094739597424117,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.91666666666666,-0.3677731112329191,-0.8193256863726953,0.0,298500,2767596,,0.1220674056228456,1.05563657732013,-0.4384519028208025,1.8638354411806943,25.015641031397863,121.48054068601134,92,56,225,2,1,0,2,0,37,3,70,24,2
10316,TR-10317,桃園市,楊梅區,新農街,-0.3587384674327755,,5,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.25,-0.4315468545320653,0.7625527567703156,1.0,265854,2756034,,-0.6640875316535508,-0.3981597925231002,-0.2185319975819864,0.9784572349134064,24.911948280440342,121.15695181159063,22,15,33,1,1,0,0,0,3,2,10,2,0
10317,TR-10318,台中市,西屯區,市政北一路,-0.957654832421168,,11,28,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.75,-0.2528654656488723,0.680678188912328,1.0,213281,2672880,,-0.5359377703774775,0.1905253572373627,0.1657940504081774,1.7701446257026745,24.160810425825087,120.63864666895705,72,27,240,1,1,0,0,0,40,1,75,20,0
10318,TR-10319,台中市,大里區,東榮路一段,-0.5896529311088781,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.75,0.1895289698497084,0.1183698360763357,1.0,218576,2667284,,-0.2284349215759509,0.0147729791929347,0.394254534491219,1.13773162122604,24.110397058594568,120.69087585033768,36,26,91,3,3,0,0,0,18,2,99,16,3
10319,TR-10320,雲林縣,虎尾鎮,工專路,-0.1098949665062181,,2,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.0,0.0315309571716437,-0.8193256863726953,0.0,191036,2622754,,-0.0473844862190259,0.5027844366755213,-0.4384519028208025,0.6224321360969305,23.707537614089283,120.42175934745433,14,12,0,1,1,9,0,0,0,1,15,3,0
10320,TR-10321,金門縣,金寧鄉,湖下,2.798190068805196,,2,3,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),3.8333333333333335,0.1412677587044086,-0.2462037113667801,1.0,-22753,2708098,,-0.1379097038974884,0.2365963689577467,-0.4384519028208025,0.9269272864004954,24.455286468950188,118.31026375743761,0,0,0,0,1,0,0,0,0,0,1,0,0
10321,TR-10322,台北市,內湖區,安泰街,0.0770861458376699,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),37.583333333333336,-0.5677124145491609,-0.8193256863726953,0.0,312295,2774139,,-0.2790724652148406,-0.1370907261075905,-0.4384519028208025,1.9341035527892092,25.074205422067212,121.6175125169948,53,33,430,2,5,0,1,0,23,1,48,5,0
10322,TR-10323,台中市,北區,育樂街,-0.7557248445145679,,6,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.5,-0.4390158514950282,0.7996280327814802,1.0,218767,2672488,,-0.5608322052390549,-0.6506971901015017,-0.4384519028208025,1.5359175870076247,24.1573892722844,120.69264245096511,61,38,341,2,7,0,0,0,40,4,105,8,1
10323,TR-10324,桃園市,中壢區,元化路,-0.8275371277643799,,10,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.08333333333333,-0.1695574226004381,-0.8193256863726953,0.0,272771,2761581,,-0.1158441820883632,0.0966770000291728,-0.0797475913633162,1.264214222121367,24.96194097560031,121.22551967208983,96,56,336,0,3,0,1,1,15,3,153,38,0
10324,TR-10325,新北市,三峽區,大學路,0.2032863798887955,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.666666666666666,0.3055856918895954,0.1878859785972686,1.0,287776,2759620,,0.2383357320786207,0.1308036753776056,-0.4384519028208025,2.074639776006239,24.943937416768254,121.37407085713345,54,37,567,2,2,5,0,0,41,2,59,13,1
10325,TR-10326,台北市,內湖區,成功路五段,-1.3010223326855803,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.75,-1.5737288516374912,-0.2369348923639891,1.0,311079,2774075,,-1.774718796046186,-1.3076356905588298,-0.2206671422930429,3.8547652700886177,25.07367729698285,121.60545635233065,41,16,365,1,5,0,2,0,13,1,30,10,1
10326,TR-10327,新北市,蘆洲區,永康街,-0.7350319476343512,,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.58333333333333,-0.0965910676545686,-0.8193256863726953,0.0,295990,2775272,,0.0683180576262588,-0.0961387156894713,-0.4384519028208025,1.6296084024856448,25.08501851409143,121.45592835356344,51,39,230,1,14,0,0,0,19,1,70,9,0
10327,TR-10328,新北市,中和區,中原二街,0.4366282333266886,,12,24,集合住宅,其他,住宅大樓(11層含以上有電梯),1.1666666666666667,0.2372156427670878,0.5030258246921656,1.0,299249,2767179,,-0.1005680516051225,-0.0364170338297143,0.0334150783226763,2.8007435959608937,25.011852172168997,121.487946730814,49,30,110,1,0,0,2,0,24,0,13,9,1
10328,TR-10329,台北市,北投區,中和街,-0.936288995805009,,15,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.5,-0.558519802902437,-0.8193256863726953,0.0,300286,2781613,,-0.3099076174865669,-0.6370465199621287,-0.1139099067402195,2.1917532953537644,25.142127477769925,121.49874837640598,37,23,493,4,8,0,1,0,17,3,38,8,3
